AutoCorrelation,CfsSubsetEval_DecisionStumpAUC,CfsSubsetEval_DecisionStumpErrRate,CfsSubsetEval_DecisionStumpKappa,CfsSubsetEval_NaiveBayesAUC,CfsSubsetEval_NaiveBayesErrRate,CfsSubsetEval_NaiveBayesKappa,CfsSubsetEval_kNN1NAUC,CfsSubsetEval_kNN1NErrRate,CfsSubsetEval_kNN1NKappa,ClassEntropy,DecisionStumpAUC,DecisionStumpErrRate,DecisionStumpKappa,Dimensionality,EquivalentNumberOfAtts,J48.00001.AUC,J48.00001.ErrRate,J48.00001.Kappa,J48.0001.AUC,J48.0001.ErrRate,J48.0001.Kappa,J48.001.AUC,J48.001.ErrRate,J48.001.Kappa,MajorityClassPercentage,MajorityClassSize,MaxAttributeEntropy,MaxKurtosisOfNumericAtts,MaxMeansOfNumericAtts,MaxMutualInformation,MaxNominalAttDistinctValues,MaxSkewnessOfNumericAtts,MaxStdDevOfNumericAtts,MeanAttributeEntropy,MeanKurtosisOfNumericAtts,MeanMeansOfNumericAtts,MeanMutualInformation,MeanNoiseToSignalRatio,MeanNominalAttDistinctValues,MeanSkewnessOfNumericAtts,MeanStdDevOfNumericAtts,MinAttributeEntropy,MinKurtosisOfNumericAtts,MinMeansOfNumericAtts,MinMutualInformation,MinNominalAttDistinctValues,MinSkewnessOfNumericAtts,MinStdDevOfNumericAtts,MinorityClassPercentage,MinorityClassSize,NaiveBayesAUC,NaiveBayesErrRate,NaiveBayesKappa,NumberOfBinaryFeatures,NumberOfClasses,NumberOfFeatures,NumberOfInstances,NumberOfInstancesWithMissingValues,NumberOfMissingValues,NumberOfNumericFeatures,NumberOfSymbolicFeatures,PercentageOfBinaryFeatures,PercentageOfInstancesWithMissingValues,PercentageOfMissingValues,PercentageOfNumericFeatures,PercentageOfSymbolicFeatures,Quartile1AttributeEntropy,Quartile1KurtosisOfNumericAtts,Quartile1MeansOfNumericAtts,Quartile1MutualInformation,Quartile1SkewnessOfNumericAtts,Quartile1StdDevOfNumericAtts,Quartile2AttributeEntropy,Quartile2KurtosisOfNumericAtts,Quartile2MeansOfNumericAtts,Quartile2MutualInformation,Quartile2SkewnessOfNumericAtts,Quartile2StdDevOfNumericAtts,Quartile3AttributeEntropy,Quartile3KurtosisOfNumericAtts,Quartile3MeansOfNumericAtts,Quartile3MutualInformation,Quartile3SkewnessOfNumericAtts,Quartile3StdDevOfNumericAtts,REPTreeDepth1AUC,REPTreeDepth1ErrRate,REPTreeDepth1Kappa,REPTreeDepth2AUC,REPTreeDepth2ErrRate,REPTreeDepth2Kappa,REPTreeDepth3AUC,REPTreeDepth3ErrRate,REPTreeDepth3Kappa,RandomTreeDepth1AUC,RandomTreeDepth1ErrRate,RandomTreeDepth1Kappa,RandomTreeDepth2AUC,RandomTreeDepth2ErrRate,RandomTreeDepth2Kappa,RandomTreeDepth3AUC,RandomTreeDepth3ErrRate,RandomTreeDepth3Kappa,StdvNominalAttDistinctValues,kNN1NAUC,kNN1NErrRate,kNN1NKappa,hyperopt.
0.8865022540440202,0.9288636149692349,0.02518557794273595,0.7759719718017525,0.9288636149692349,0.02518557794273595,0.7759719718017525,0.9288636149692349,0.02518557794273595,0.7759719718017525,0.33235055553211046,0.9322127557089432,0.0344644750795334,0.7420165388043194,0.007953340402969246,64.92919423455584,0.9353675130291905,0.015641569459172854,0.8579268043553759,0.9353675130291905,0.015641569459172854,0.8579268043553759,0.9353675130291905,0.015641569459172854,0.8579268043553759,93.87592788971368,3541.0,1.520689912507409,238.1814623780636,110.46964865662825,0.06006915971583,5.0,13.882652755041702,35.604247607641,0.33755530471128503,51.41313506551009,46.43668969641138,0.005118661327160454,64.94601266549154,2.0869565217391304,3.5691918824691085,19.05387758896556,-0.0,4.073471498748956,0.9949997045790251,0.0,1.0,1.232674238507278,0.19545727511328811,6.1240721102863205,231.0,0.921866947220681,0.07423117709437964,0.5196307538926299,21.0,2.0,30.0,3772.0,3772.0,6064.0,7.0,23.0,70.0,100.0,5.358784022622834,23.333333333333332,76.66666666666667,0.0987401719719687,5.982197043232063,1.7588748012696314,0.0005017739084375,1.2589465934783108,0.669439962143292,0.25937485231702934,8.87130380657577,28.41132258295655,0.00129044182719,1.5381528946217138,22.3032143933016,0.4759318019149815,90.94248810329343,108.85692077754308,0.0033491752406775003,4.937524038925616,33.71833515687218,0.9591373043787617,0.014050901378579003,0.8712870012207119,0.9591373043787617,0.014050901378579003,0.8712870012207119,0.9591373043787617,0.014050901378579003,0.8712870012207119,0.785261166486192,0.036585365853658534,0.6522624425320754,0.785261166486192,0.036585365853658534,0.6522624425320754,0.785261166486192,0.036585365853658534,0.6522624425320754,0.668311541278118,0.7895585540318668,0.04109225874867444,0.6153785428776684,0
0.9457478005865103,0.9620422408823379,0.13323572474377746,0.8534752853145238,0.9620422408823379,0.13323572474377746,0.8534752853145238,0.9620422408823379,0.13323572474377746,0.8534752853145238,3.83550798457672,0.8099631489104341,0.7203513909224012,0.19424522533539545,0.0527086383601757,7.508591767241043,0.9739047068470593,0.12152269399707175,0.8663370421980624,0.9739047068470593,0.12152269399707175,0.8663370421980624,0.9739047068470593,0.12152269399707175,0.8663370421980624,13.469985358711567,92.0,2.6849389644492594,nan,nan,1.28692474762189,19.0,nan,nan,0.9655890619117928,nan,nan,0.5108158897798274,0.8902878340922058,3.2777777777777777,nan,nan,0.07262476248540556,nan,nan,0.0468182939867,2.0,nan,nan,1.171303074670571,8.0,0.9921587580230303,0.08931185944363104,0.9019654903843212,16.0,19.0,36.0,683.0,121.0,2337.0,0.0,36.0,44.44444444444444,17.71595900439239,9.504636408003904,0.0,100.0,0.4629328593168401,nan,nan,0.26369905545327,nan,nan,0.9158362664344971,nan,nan,0.45996721558355,nan,nan,1.408326420019514,nan,nan,0.71879499353135,nan,nan,0.9436075624852911,0.26500732064421667,0.7052208643815201,0.9436075624852911,0.26500732064421667,0.7052208643815201,0.9436075624852911,0.26500732064421667,0.7052208643815201,0.9035959879652148,0.18594436310395315,0.7960191985250715,0.9035959879652148,0.18594436310395315,0.7960191985250715,0.9035959879652148,0.18594436310395315,0.7960191985250715,2.884551077834282,0.9616161058225481,0.1171303074670571,0.871344781387376,0
0.2579881656804734,0.8287300415025641,0.3191489361702128,0.5743705558785386,0.8287300415025641,0.3191489361702128,0.5743705558785386,0.8287300415025641,0.3191489361702128,0.5743705558785386,1.9990667655343635,0.6492864709981353,0.5957446808510638,0.2121027335369673,0.022458628841607566,nan,0.8316733859441372,0.3108747044917258,0.5850953729793031,0.8316733859441372,0.3108747044917258,0.5850953729793031,0.8316733859441372,0.3108747044917258,0.5850953729793031,25.768321513002363,218.0,nan,58.37545547363169,439.9113475177304,nan,4.0,6.778393619108969,176.69261361302284,nan,5.153140516514768,117.6349487785658,nan,nan,4.0,1.0415777283622756,22.770839172096306,nan,-0.9784712963069797,6.377068557919621,nan,4.0,-0.22634128032982506,2.5921383276847254,23.52245862884161,199.0,0.7665561841837499,0.5449172576832151,0.27869634693062273,0.0,4.0,19.0,846.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,94.73684210526315,5.263157894736842,nan,-0.7809324382806175,35.846040189125304,nan,0.2544045720298823,6.168386543971383,nan,-0.44165451580509285,87.88356973995272,nan,0.49824273394603363,8.06136271270135,nan,0.1641613631458576,178.1838061465721,nan,0.789303136311914,31.682749869316492,0.8786505597009364,0.31678486997635935,0.5772957352598461,0.8786505597009364,0.31678486997635935,0.5772957352598461,0.8786505597009364,0.31678486997635935,0.5772957352598461,0.790527508168895,0.3132387706855792,0.5820719121901752,0.790527508168895,0.3132387706855792,0.5820719121901752,0.790527508168895,0.3132387706855792,0.5820719121901752,0.0,0.7865899875047911,0.3191489361702128,0.5741729817398842,0
0.634425994553756,0.8617329193273937,0.15744646001392246,0.5309858197211614,0.8617329193273937,0.15744646001392246,0.5309858197211614,0.8617329193273937,0.15744646001392246,0.5309858197211614,0.7938438393644257,0.7593631363767562,0.23928176569346055,0.0,0.00030711273084640267,11.813422825673618,0.8696320344865459,0.1499529093812702,0.5569155546878475,0.8696320344865459,0.1499529093812702,0.5569155546878475,0.8696320344865459,0.1499529093812702,0.5569155546878475,76.07182343065395,37155.0,3.44192266924963,6.05784821246452,189664.13459727284,0.16542318099233,41.0,1.438891878521826,105604.02542315745,1.6017062538629998,3.341796742625668,94837.1063429016,0.06719846153641416,22.835460176347215,9.307692307692308,0.5611835109304475,52803.29819795652,0.3606792438308567,0.6257452727868169,10.078088530363212,0.00818704228545,2.0,-0.3165248566609311,2.5709727555918316,23.928176569346054,11687.0,0.9016854965859895,0.1755661111338602,0.5596958713808287,2.0,2.0,15.0,48842.0,3620.0,6465.0,2.0,13.0,13.333333333333334,7.411653904426519,0.8824372466319971,13.333333333333334,86.66666666666667,0.7981454034288663,0.6257452727868169,10.078088530363212,0.016285621608094998,-0.3165248566609311,2.5709727555918316,1.5641796464106261,3.3417967426256685,94837.1063429016,0.06527298792667,0.5611835109304475,52803.29819795652,2.2474183457443537,6.05784821246452,189664.13459727284,0.09106812244262,1.438891878521826,105604.02542315745,0.8736037697727678,0.1575078825600917,0.5382480723298376,0.8736037697727678,0.1575078825600917,0.5382480723298376,0.8736037697727678,0.1575078825600917,0.5382480723298376,0.7414420650537187,0.20070840669915238,0.43929310547911604,0.7414420650537187,0.20070840669915238,0.43929310547911604,0.7414420650537187,0.20070840669915238,0.43929310547911604,10.363273416128512,0.7147655570520343,0.20513083002334057,0.4315835543870782,0
0.39319727891156464,0.8239493966657213,0.41847826086956524,0.4637307109078737,0.8239493966657213,0.41847826086956524,0.4637307109078737,0.8239493966657213,0.41847826086956524,0.4637307109078737,2.262083620428274,0.7519401667350958,0.5054347826086957,0.30247986100142155,0.02717391304347826,5.9334684401020565,0.8184137151683228,0.3967391304347826,0.49336985707179887,0.8184137151683228,0.3967391304347826,0.49336985707179887,0.8184137151683228,0.3967391304347826,0.49336985707179887,29.076086956521742,214.0,4.2373637557635595,734.9416211795777,2054.7393689986247,0.42753276429854,27.0,27.109270846229688,1551.7798185802085,3.4626363060529055,62.86596625813314,390.0868288072735,0.381241367214446,8.082530396301912,13.666666666666666,2.551453016115177,172.61081562461396,2.5810641739409617,-1.887802596870339,-2.5842391304347836,0.24650313929826,5.0,-0.6970908724266737,0.49318784476285216,14.266304347826086,105.0,0.8520788174118736,0.45108695652173914,0.42741183362624485,0.0,5.0,20.0,736.0,95.0,448.0,14.0,6.0,0.0,12.907608695652172,3.0434782608695654,70.0,30.0,2.908861461974274,-0.4961422376730956,2.882908545727137,0.323312362530555,-0.3960800165047112,0.778502789181291,3.4759821137655975,0.4289115082721384,6.249602617058818,0.40765214345173,0.11119478923130877,1.3465996573398586,4.009738246275191,1.3641239688052669,403.0027173913041,0.425964983779695,0.9548948008878528,80.61760056258042,0.7171370640805235,0.5557065217391305,0.2672017371533179,0.7171370640805235,0.5557065217391305,0.2672017371533179,0.7171370640805235,0.5557065217391305,0.2672017371533179,0.7219508813313532,0.47690217391304346,0.3915134670419616,0.7219508813313532,0.47690217391304346,0.3915134670419616,0.7219508813313532,0.47690217391304346,0.3915134670419616,7.659416862050705,0.7018152602695222,0.46603260869565216,0.40228622299671357,0
-39.41869457963864,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.003266666666666667,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,147.26194740900425,110.0,nan,nan,11.618472351028334,41.7258163228183,nan,33.55855360461808,19.626665306122447,nan,nan,nan,4.636993749277325,7.238713324658709,nan,-0.9923344746178677,0.0,nan,nan,0.3087529884515551,0.0,nan,nan,nan,nan,nan,0.0,0.0,49.0,15000.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,100.0,0.0,nan,3.334071941913528,0.0,nan,1.8620080941902517,0.0,nan,14.538954991146058,0.9410000000000024,nan,3.6725648788099585,3.1478618538894647,nan,69.4396088024714,12.1014,nan,7.781885681103323,12.456206034580957,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
-0.008130841121495237,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.05555555555555555,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.399550587553993,2.1928703703703705,nan,4.0,2.199116708663542,1.6329418730038145,nan,3.776197431178775,1.5334953703703704,nan,nan,3.0,1.5632200452604756,1.2583977305783272,nan,0.7114488593255213,1.2021296296296295,nan,2.0,0.9822412574528292,0.891782894376577,nan,nan,nan,nan,nan,1.0,0.0,6.0,108.0,0.0,0.0,4.0,2.0,16.666666666666664,0.0,0.0,66.66666666666666,33.33333333333333,nan,0.7737092811979713,1.2097453703703702,nan,1.0161945756313864,0.9381319338874566,nan,2.9968951389177927,1.3694907407407408,nan,1.5357611074627653,1.2544330774664583,nan,7.5579878734205606,2.02125,nan,2.137704452687275,1.5826281803810662,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.4142135623730951,nan,nan,nan,0
-4.036350788769502,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00026981946624803766,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.6068785498900535,0.009558489702757153,nan,nan,0.010294939688592878,4.392610679940678,nan,-1.4645423388067171,0.0026930223976959935,nan,nan,nan,-0.00417096398435325,1.1583667869279828,nan,-1.999835984907594,-0.00561715070643625,nan,nan,-0.016190294081324885,0.8145371627033411,nan,nan,nan,nan,nan,0.0,0.0,11.0,40768.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,100.0,0.0,nan,-1.5040346982302408,0.00022076138147595514,nan,-0.009724141006469324,0.8156678205614935,nan,-1.5009112668795233,0.0024283751962327414,nan,-0.0044627196054044275,0.8168969033087566,nan,-1.4958915360233649,0.005739795918363703,nan,-0.00040607171050651244,0.8183717333542571,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
-43992.475573892814,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0003950140449438202,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7546.166943835947,50074.439782303394,nan,nan,74.16685526289018,52843.47555124904,nan,867.8055603214503,5890.912731552114,nan,nan,nan,10.62923331438247,8643.879391781787,nan,-1.0959003161475254,0.010329851518609533,nan,nan,-0.2709088573209376,0.04210519473919126,nan,nan,nan,nan,nan,0.0,0.0,9.0,22784.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,100.0,0.0,nan,2.3816616905470203,0.11447744480117628,nan,-0.20161965359070916,0.0737993531073722,nan,5.913719502062106,0.49162564662482483,nan,1.550698076382339,0.13981136678950676,nan,117.70346368881404,1470.9218697503552,nan,8.520328299860996,12475.319408671363,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
-10.418089897558247,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00026981946624803766,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.4718562827879351,1100.2709723312403,nan,3.0,0.9737649773929467,115.27303730661535,nan,-1.0007650142713618,170.3379828917901,nan,nan,2.3333333333333335,-0.023318235458600955,25.310286503649962,nan,-1.2054637290423134,-12.49774613912873,nan,2.0,-0.8348427909918515,0.5769759982860736,nan,nan,nan,nan,nan,2.0,0.0,11.0,40768.0,0.0,0.0,8.0,3.0,18.181818181818183,0.0,0.0,72.72727272727273,27.27272727272727,nan,-1.2034668370437687,-10.493609424344124,nan,-0.24249962337645428,1.8060873817739331,nan,-1.193089413638349,-2.1997195449697164,nan,-0.002979197024671408,6.7217645505574986,nan,-0.678237134019248,224.4201167574889,nan,0.004358178801468839,46.23593802971556,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5773502691896258,nan,nan,nan,0
0.4999243909077872,0.5,0.4988322065150584,0.0,0.5,0.4988322065150584,0.0,0.5,0.4988322065150584,0.0,0.999996065069868,0.501351392863736,0.49893659574052934,0.0014085134775763887,1.0731602618511039e-05,nan,0.8256239656337289,0.23210993063482308,0.5356154784837265,0.8256239656337289,0.23210993063482308,0.5356154784837265,0.8256239656337289,0.23210993063482308,0.5356154784837265,50.116779348494155,513702.0,nan,-1.2139443053241539,2.237961613767665,nan,2.0,0.003976438996103179,1.000000059360445,nan,-1.287483723946719,2.0531072186889205,nan,nan,2.0,-0.0002357688070950237,0.9999999633279619,nan,-1.3620784913025086,1.8687027823168558,nan,2.0,-0.0023343750671693743,0.9999998332766981,49.88322065150584,511308.0,0.5055055063242602,0.49009960878430453,0.0191603021069954,1.0,2.0,11.0,1025010.0,0.0,0.0,10.0,1.0,9.090909090909092,0.0,0.0,90.9090909090909,9.090909090909092,nan,-1.3608804059534425,1.8701857898038323,nan,-0.0017526464580151736,0.9999998878001628,nan,-1.2869179105888708,2.0525138589969862,nan,-0.0004426365875057511,0.9999999978451746,nan,-1.214133977037437,2.2366421272185173,nan,0.00036009808207030454,1.0000000337491475,0.7921387830234807,0.2776382669437371,0.44457831635167633,0.7921387830234807,0.2776382669437371,0.44457831635167633,0.7921387830234807,0.2776382669437371,0.44457831635167633,0.675690658008867,0.32431195793211776,0.35137778673423214,0.675690658008867,0.32431195793211776,0.35137778673423214,0.675690658008867,0.32431195793211776,0.35137778673423214,0.0,0.5755774139921012,0.4244446395644921,0.15110985818195694,0
0.6092184368737475,0.8501523105839652,0.128,0.7329951271610707,0.9980394063127876,0.012,0.9757611014155516,0.9934943936742497,0.006,0.9878640776699029,0.99093240356837,0.8501523105839652,0.128,0.7329951271610707,0.012,2.386250865029827,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,55.60000000000001,278.0,2.8569778803964256,-0.39813709198252356,100.15199999999999,0.93376414483082,10.0,0.44614225860053713,15.456347996430914,1.6838391752619717,-0.4494667691339791,69.54329957805906,0.415267488465,3.0548302528717963,4.25,0.18305241588218502,15.395027387661761,1.0,-0.5007964462854346,38.93459915611814,0.00116914960135,2.0,-0.08003742683616712,15.333706778892608,44.4,222.0,0.9978125607622009,0.02,0.9596748177301762,2.0,2.0,6.0,500.0,32.0,32.0,2.0,4.0,33.33333333333333,6.4,1.0666666666666667,33.33333333333333,66.66666666666666,1.0,-0.5007964462854346,38.93459915611814,0.00116914960135,-0.08003742683616712,15.333706778892608,1.1945396453894892,-0.4494667691339791,69.54329957805906,0.31086917096283,0.18305241588218502,15.395027387661761,2.8569778803964256,-0.39813709198252356,100.15199999999999,0.93376414483082,0.44614225860053713,15.456347996430914,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.9466264825977058,0.118,0.7666139240506329,0.9884956899345388,0.016,0.9675640609795654,0.9884956899345388,0.016,0.9675640609795654,3.8622100754188224,0.977080497763951,0.022,0.9556222566485928,0
0.9937185929648241,0.5338517214607543,0.8055207026348808,0.031950840204176635,0.5338517214607543,0.8055207026348808,0.031950840204176635,0.5338517214607543,0.8055207026348808,0.031950840204176635,2.5802592077826514,0.5419986240585961,0.8042659974905897,0.040278555299651714,0.006273525721455458,61.62421451844615,0.5294740485611763,0.8080301129234629,0.027365460888482098,0.5294740485611763,0.8080301129234629,0.027365460888482098,0.5294740485611763,0.8080301129234629,0.027365460888482098,19.44792973651192,155.0,3.083002700297088,nan,nan,0.06165879105093,9.0,nan,nan,2.016975283182629,nan,nan,0.0418708656645075,47.17132990141042,5.4,nan,nan,0.9995900071849526,nan,nan,0.00469017722262,2.0,nan,nan,15.432873274780427,123.0,0.562494963292207,0.767879548306148,0.0775986293442865,1.0,6.0,5.0,797.0,0.0,0.0,0.0,5.0,20.0,0.0,0.0,0.0,100.0,1.108792761984236,nan,nan,0.014714939644734998,nan,nan,1.9926542126242377,nan,nan,0.05056724719224,nan,nan,2.9494788749394134,nan,nan,0.0603304101565475,nan,nan,0.5338262069030021,0.820577164366374,0.013378610123678334,0.5338262069030021,0.820577164366374,0.013378610123678334,0.5338262069030021,0.820577164366374,0.013378610123678334,0.517510171412348,0.8005018820577164,0.04096520974866374,0.517510171412348,0.8005018820577164,0.04096520974866374,0.517510171412348,0.8005018820577164,0.04096520974866374,2.8809720581775866,0.5215002243317042,0.8055207026348808,0.034568250643874,0
0.5454545454545454,0.5,0.3333333333333333,0.0,0.5,0.3333333333333333,0.0,0.5,0.3333333333333333,0.0,0.9182958340544896,0.625129544005102,0.3333333333333333,0.0,0.01488095238095238,48.791652210823095,0.5496004065688775,0.3273809523809524,0.11051212938005411,0.5496004065688775,0.3273809523809524,0.11051212938005411,0.5496004065688775,0.3273809523809524,0.11051212938005411,66.66666666666666,448.0,4.654144207343773,0.5629967337657846,90.0,0.03446761121749,28.0,0.8474134094815319,9.96548215022994,2.46903405393586,-0.3634711692420626,28.800744047619048,0.018820757085385,130.1867552795288,12.6,0.3391636553707378,5.649864683884341,-0.0,-1.5022388059699858,5.310267857142855,0.0,1.0,-0.01611773952570214,0.8171047721337914,33.33333333333333,224.0,0.6411232461734694,0.33035714285714285,0.16541353383458643,1.0,2.0,10.0,672.0,666.0,1200.0,5.0,5.0,10.0,99.10714285714286,17.857142857142858,50.0,50.0,0.14288500188494896,-1.365406436354201,7.0963541666666625,0.0017772654493725,-0.00805886976285107,2.0656352681257735,2.6109960041998335,-0.12015247154469133,16.85714285714286,0.020407708562025,0.41560607715942577,4.879732835400601,4.653221155722798,0.5168047490213901,56.476934523809526,0.034277297244757504,0.6481649696099826,9.61916002388478,0.5,0.3333333333333333,0.0,0.5,0.3333333333333333,0.0,0.5,0.3333333333333333,0.0,0.5484644052933674,0.37351190476190477,0.12135355892648783,0.5484644052933674,0.37351190476190477,0.12135355892648783,0.5484644052933674,0.37351190476190477,0.12135355892648783,14.099645385611653,0.4609375,0.5,-0.07462686567164176,0
-196.46815286624204,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.044444444444444446,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,221.33167341524108,2185.6031746031745,nan,3.0,13.823045949209273,1473.8865465900653,nan,27.38894423824712,547.229083018759,nan,nan,2.6666666666666665,2.904912674461923,303.5892903957024,nan,-0.871555204521766,3.2793650793650806,nan,2.0,0.2989775926740796,5.330192470665607,nan,nan,nan,nan,nan,1.0,0.0,14.0,315.0,0.0,0.0,11.0,3.0,7.142857142857142,0.0,0.0,78.57142857142857,21.428571428571427,nan,2.01563891953399,26.15737352380952,nan,1.1529333799213644,12.322879641257435,nan,3.4730358523194824,189.8920634920635,nan,1.4800546899219196,131.99161394748475,nan,17.20900809044129,832.7142857142857,nan,3.5641545692852965,589.2890304591388,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5773502691896258,nan,nan,nan,0
-38375.04292843646,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00043604651162790697,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,73.55311639416632,206855.8169089143,nan,nan,4.935858226727127,115395.61587441295,nan,16.91082002373607,23544.785193634212,nan,nan,nan,2.0888460612016457,13281.321752220761,nan,-1.3301523662288983,-119.56970445736434,nan,nan,-0.2978012079524013,1.899821717945271,nan,nan,nan,nan,nan,0.0,0.0,9.0,20640.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,100.0,0.0,nan,-0.959194317542334,16.25507871850769,nan,0.2631418206545609,2.069742060479863,nan,4.952524101991548,499.53968023256,nan,1.6466567021344307,382.32975283161,nan,27.34445752943407,2030.6199127906937,nan,3.8002081015097677,1657.0386866740641,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
-4.7125762994579015,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00026981946624803766,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.42562999739371055,14.407828566522763,nan,nan,0.015135241121039606,4.997152837800186,nan,-1.126489040404318,1.7640793626016842,nan,nan,nan,0.001518889651138705,0.716422377799916,nan,-1.203190918515607,0.49696970663265305,nan,nan,-0.0042136112930819675,0.28730783785963604,nan,nan,nan,nan,nan,0.0,0.0,11.0,40768.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,100.0,0.0,nan,-1.1980185323937578,0.49856240188383044,nan,-0.003141231753030915,0.2881554367807863,nan,-1.1967495189349568,0.5003116169544741,nan,-0.00014502138673146836,0.288372984864901,nan,-1.1933853523216316,0.5011888245682888,nan,0.002974340692144456,0.28901083482054435,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
-43992.475573892814,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0007461376404494382,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7201.555806451959,50074.439782303394,nan,nan,72.74990424779148,65872.42358024171,nan,442.4388436958014,3405.153190930884,nan,nan,nan,5.997507518867632,6983.37526684732,nan,-1.0959003161475254,0.0035891179599719107,nan,nan,-5.873026577956962,0.005100382720470902,nan,nan,nan,nan,nan,0.0,0.0,17.0,22784.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,100.0,0.0,nan,4.989849377942159,0.060709327905547714,nan,0.31731612957201133,0.05717636705284229,nan,14.165924381626072,0.16390027112008426,nan,2.6140528738838533,0.09006532475589446,nan,39.84344363556949,0.7836032064913975,nan,3.90941262252531,0.14536604914212636,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
0.4768211920529801,0.5644182569694838,0.42244224422442245,0.13293091884641187,0.5644182569694838,0.42244224422442245,0.13293091884641187,0.5644182569694838,0.42244224422442245,0.13293091884641187,0.9933820990862128,0.49410781813384924,0.5181518151815182,-0.007966945651022324,0.0462046204620462,99.02108938685,0.5777196376747867,0.42574257425742573,0.14337373161804984,0.5777196376747867,0.42574257425742573,0.14337373161804984,0.5777196376747867,0.42574257425742573,0.14337373161804984,54.78547854785478,166.0,1.7370264468718917,1.575813073338233,149.6072607260726,0.02609854480282,4.0,1.269719930602004,22.875003276980376,1.1151151306062854,0.33324419116194026,56.39751868163405,0.010032025553721428,110.15553131666697,2.625,0.5795155256470698,8.806743746129627,0.6061112071230007,-0.5233827452226585,0.6722408026755854,0.00010695408981,2.0,-0.5374486699106468,0.9374383177242156,45.21452145214521,137.0,0.6209656142819453,0.4158415841584158,0.15632458233890204,4.0,2.0,14.0,303.0,6.0,6.0,6.0,8.0,28.57142857142857,1.9801980198019802,0.14144271570014144,42.857142857142854,57.14285714285714,0.9045249594072929,-0.23491117725314659,0.8710304976985992,0.00123694997999,-0.2911575190927584,1.1051658459825295,1.088064367132451,0.1028574691172972,27.73927392739274,0.01051512337501,0.8822651282978905,5.133599065208424,1.293991213768944,1.0540086697481446,136.1691419141914,0.01451163033634,1.209444061712058,18.91856161643586,0.5092999736170961,0.47854785478547857,0.04199646758683846,0.5092999736170961,0.47854785478547857,0.04199646758683846,0.5092999736170961,0.47854785478547857,0.04199646758683846,0.47579368569167174,0.5115511551155115,-0.04253146573730812,0.47579368569167174,0.5115511551155115,-0.04253146573730812,0.47579368569167174,0.5115511551155115,-0.04253146573730812,0.7440238091428449,0.509585788409111,0.49174917491749176,0.01681221280951245,0
